,Star ID,RA,DE,Magnitude
236886,236886,2.44481221,-0.96519747,5.7
236890,236890,2.44592282,-0.95637886,2.6
236971,236971,2.46384473,-0.92784588,5.2
237041,237041,2.48001841,-0.89530033,5.6
237055,237055,2.48242413,-1.01475964,5.8
237066,237066,2.48579036,-0.99157779,3.0
237106,237106,2.4976098,-0.89068122,5.2
237116,237116,2.5001542,-1.02984956,4.2
237148,237148,2.5112374,-0.93275399,5.5
237220,237220,2.52709707,-1.00802446,5.4
237223,237223,2.5283468,-0.99537431,5.8
237267,237267,2.53947225,-0.93657461,5.7
237417,237417,2.5727919,-1.03306,5.8
237463,237463,2.58308425,-0.88854989,6.0
237482,237482,2.58741594,-0.87277909,5.9
237521,237521,2.59663171,-0.94822216,3.7
237639,237639,2.62405133,-1.04608389,6.0
237735,237735,2.64870477,-0.89998548,5.1
237803,237803,2.66793691,-0.88984827,5.5
237806,237806,2.66836568,-0.89897876,6.0
237915,237915,2.69535807,-0.95605268,4.6
237958,237958,2.7011101,-0.9737333,4.6
238066,238066,2.72657111,-0.95333753,5.6
238076,238076,2.72943512,-1.00152704,4.9
238084,238084,2.73160958,-1.0207323,4.1
238145,238145,2.74634751,-0.93306999,5.1
238221,238221,2.76487287,-1.00004346,4.5
238241,238241,2.7683684,-1.03505389,5.3
238270,238270,2.77305912,-1.02055083,5.6
238294,238294,2.77874925,-1.0283878,4.7
238308,238308,2.78079333,-0.96590739,4.4
238378,238378,2.79574716,-1.02893171,5.4
238467,238467,2.81406105,-0.98599147,5.5
238556,238556,2.8381671,-0.99439014,5.6
238573,238573,2.84251574,-1.02254109,3.9
238812,238812,2.90791968,-1.02457527,4.0
238876,238876,2.92928062,-1.03579789,6.0
238877,238877,2.92953486,-0.92432211,5.9
238985,238985,2.96147112,-0.94626065,4.3
239016,239016,2.97079016,-0.98619572,6.0
239073,239073,2.98647747,-0.92301422,5.9
239144,239144,3.00828121,-1.03264126,5.0
239145,239145,3.00847393,-1.03392447,5.3
239188,239188,3.02108138,-0.94226361,4.8
239283,239283,3.04683823,-0.9370825,6.0
239372,239372,3.07555508,-1.00214721,5.4
239442,239442,3.09658811,-0.98977588,5.7
239532,239532,3.1228983,-0.97806351,5.6
239686,239686,-3.11765008,-0.87934589,4.8
239688,239688,-3.11647111,-0.88041355,2.9
239736,239736,-3.10220028,-0.90914467,4.2
239790,239790,-3.08715292,-1.02050759,3.1
239837,239837,-3.070391,-0.95757931,5.0
239879,239879,-3.05761046,-0.97908011,6.0
239900,239900,-3.05388542,-1.00179737,5.6
239947,239947,-3.03767596,-0.89315048,5.0
239959,239959,-3.03377457,-1.02477366,5.4
239998,239998,-3.02321256,-0.98172579,5.8
240018,240018,-3.01776685,-0.99193039,1.6
240026,240026,-3.01564852,-1.03232453,5.4
240160,240160,-2.97120211,-1.0369274,5.0
240234,240234,-2.95181899,-0.98114712,4.9
240258,240258,-2.9461858,-1.03699964,1.5
240313,240313,-2.93175403,-0.9165648,5.9
240346,240346,-2.9227229,-0.9543648,5.9
240365,240365,-2.91627107,-0.9932087,4.3
240366,240366,-2.91618228,-0.99304314,5.5
240367,240367,-2.91615014,-1.02756929,4.8
240384,240384,-2.91037891,-0.98724889,5.6
240406,240406,-2.90518154,-0.88886516,5.3
240572,240572,-2.85948985,-0.92838601,6.0
240644,240644,-2.83985795,-1.04117835,4.8
240654,240654,-2.83436176,-0.88025434,6.0
240662,240662,-2.83147222,-1.01960685,6.0
240665,240665,-2.83120715,-1.02689074,5.0
240761,240761,-2.80309826,-0.91604672,5.7
240882,240882,-2.76485104,-0.88849282,5.3
241025,241025,-2.72473472,-1.0012792,6.0
241046,241046,-2.71963588,-0.92873978,2.6
241075,241075,-2.71168547,-0.94783741,5.6
241079,241079,-2.71100625,-1.0216247,5.5
241156,241156,-2.69008862,-0.89330712,4.7
241176,241176,-2.68564981,-0.87391612,5.5
241238,241238,-2.66667045,-0.91742418,5.7
241293,241293,-2.6530584,-0.90609946,5.8
241402,241402,-2.61780466,-0.97691654,5.9
241495,241495,-2.58932488,-0.92854595,4.8
241542,241542,-2.57482788,-0.93256151,5.5
241562,241562,-2.56803215,-0.99227223,5.2
241579,241579,-2.56149604,-1.04164755,5.3
241640,241640,-2.54462285,-0.98013095,4.4
241672,241672,-2.53501561,-1.01633998,5.1
241685,241685,-2.53077919,-0.88218147,6.0
241690,241690,-2.5290279,-0.92414525,5.9
241780,241780,-2.49043583,-0.87679446,4.6
241791,241791,-2.48704174,-0.95607144,6.0
241792,241792,-2.48691354,-0.91559861,5.9
241991,241991,-2.42814742,-0.91059592,5.2
242110,242110,-2.3924121,-1.04563083,5.2
242119,242119,-2.38798841,-0.918185,5.6
242286,242286,-2.32337219,-0.96267673,5.6
242303,242303,-2.3183239,-0.90600914,3.5
242383,242383,-2.29693467,-1.02304636,4.2
242462,242462,-2.27164623,-1.03223208,4.5
242792,242792,-2.20305958,-0.91122831,5.5
243000,243000,-2.15954467,-0.91254904,6.0
243021,243021,-2.15412869,-0.9260304,6.0
243043,243043,-2.15018483,-0.95827526,5.8
243278,243278,-2.09679215,-1.00594568,4.9
243367,243367,-2.07177462,-1.00883235,5.8
243447,243447,-2.0534896,-0.93452166,6.0
243448,243448,-2.0534544,-0.96714347,6.0
243453,243453,-2.05284223,-0.95126068,5.1
243508,243508,-2.04341854,-1.00857477,5.9
243525,243525,-2.03856689,-0.93702587,5.4
243642,243642,-2.02419352,-0.87327394,4.1
243653,243653,-2.02277195,-0.96028253,5.9
243835,243835,-1.98958589,-1.02081588,5.8
243873,243873,-1.9828298,-1.00612835,6.0
244105,244105,-1.9168061,-0.9260687,6.0
244121,244121,-1.91081184,-1.01950068,5.9
244132,244132,-1.90652654,-1.01668561,5.8
244167,244167,-1.8960526,-1.02895096,3.7
244244,244244,-1.877309,-1.00925831,6.0
244312,244312,-1.8568877,-0.88251488,5.7
244314,244314,-1.85670873,-0.97587482,3.1
244330,244330,-1.85183338,-0.92652292,4.1
244337,244337,-1.84990144,-0.95158226,5.9
244387,244387,-1.83633391,-0.92789004,5.4
244400,244400,-1.83196521,-1.00605054,5.9
244538,244538,-1.78900415,-0.9918789,6.0
244612,244612,-1.76813052,-1.04095781,6.0
244677,244677,-1.75143288,-1.01163802,5.9
244684,244684,-1.75015501,-0.98573195,5.8
244724,244724,-1.74036495,-0.96839647,2.8
244725,244725,-1.74018547,-0.98319657,3.5
244733,244733,-1.73618336,-0.88296381,5.2
244762,244762,-1.72798911,-0.91202214,5.8
244769,244769,-1.7256908,-0.96218266,6.0
244893,244893,-1.68612106,-0.87316883,5.9
244895,244895,-1.68431784,-0.95066746,5.3
244980,244980,-1.65731592,-0.90425053,5.3
245064,245064,-1.63013758,-0.93546332,5.9
245241,245241,-1.55885326,-0.87435924,3.9
245368,245368,-1.51445346,-0.97810748,5.5
245509,245509,-1.45892806,-1.00455106,5.8
245771,245771,-1.35832081,-0.91048756,5.3
245833,245833,-1.33314167,-0.92513494,5.0
245898,245898,-1.30871783,-0.89170433,6.0
245920,245920,-1.29862117,-0.91484017,5.2
246054,246054,-1.22686385,-0.95153261,5.2
246109,246109,-1.20518075,-0.94993341,5.6
246150,246150,-1.18265502,-0.93014089,5.9
246270,246270,-1.11724517,-0.98584845,5.5
246292,246292,-1.10603732,-1.03533518,5.5
246348,246348,-1.07810674,-1.03035774,5.4
246388,246388,-1.05791422,-1.03872238,5.1
246442,246442,-1.03164456,-0.92547635,4.9
246494,246494,-1.00122863,-0.91799102,5.7
246573,246573,-0.95249242,-0.99304396,2.1
246708,246708,-0.87101441,-0.90933879,4.7
246761,246761,-0.83820753,-0.90401142,5.2
246783,246783,-0.82502585,-1.02353961,3.7
246819,246819,-0.79931752,-0.89819632,5.9
246853,246853,-0.77854033,-0.95864444,5.2
246928,246928,-0.73214504,-0.93325252,5.8
246964,246964,-0.71421243,-0.936551,4.6
247243,247243,-0.54746883,-0.96396968,4.6
247286,247286,-0.5255584,-0.99470988,4.7
247302,247302,-0.51332191,-1.04508507,5.6
247399,247399,-0.45817496,-0.9401934,5.4
247440,247440,-0.42920293,-1.01310521,5.4
247543,247543,-0.35934932,-1.00676792,5.9
247569,247569,-0.3378345,-0.93835295,4.9
247592,247592,-0.3248707,-0.90024684,3.7
247679,247679,-0.27079218,-0.92542123,4.2
247682,247682,-0.26967023,-0.89393907,5.6
247710,247710,-0.25431862,-0.9465544,5.3
247813,247813,-0.19842444,-1.02119433,4.1
247857,247857,-0.16831657,-0.91046002,5.7
247866,247866,-0.16369355,-0.99699766,5.6
247873,247873,-0.15786219,-0.92500041,5.5
247881,247881,-0.15528994,-1.02542244,5.6
248017,248017,-0.06710674,-0.88146007,5.4
248086,248086,-0.01594255,-0.92546331,5.1
248102,248102,-0.00536215,-0.88341484,5.4
248162,248162,0.07626886,-1.13740548,4.3
248166,248166,0.08004139,-1.22002786,5.4
248200,248200,0.1276819,-1.10363171,4.5
248201,248201,0.1277376,-1.10376319,4.5
248207,248207,0.13291134,-1.10490711,5.2
248236,248236,0.17603697,-1.14742328,5.5
248237,248237,0.17653846,-1.0565498,5.8
248275,248275,0.22495746,-1.1020468,5.6
248280,248280,0.23188453,-1.21819148,5.3
248323,248323,0.28508004,-1.08283722,5.3
248345,248345,0.3232216,-1.20674309,5.1
248380,248380,0.36373469,-1.12799122,5.8
248420,248420,0.43672124,-1.06536197,5.6
248459,248459,0.49595975,-1.18495435,4.7
248473,248473,0.51135989,-1.07883378,3.0
248517,248517,0.5811681,-1.18812707,5.4
248520,248520,0.58655622,-1.18643716,5.5
248544,248544,0.61458876,-1.20229837,4.3
248554,248554,0.62613309,-1.05653986,5.5
248620,248620,0.69295361,-1.19521577,4.3
248641,248641,0.71726903,-1.11550688,5.7
248643,248643,0.71892513,-1.18379579,4.9
248655,248655,0.732652,-1.09979387,5.4
248700,248700,0.77600089,-1.12171603,5.1
248741,248741,0.81777766,-1.21223099,6.0
248769,248769,0.85817731,-1.09547457,5.5
248773,248773,0.86011273,-1.09426215,5.2
248803,248803,0.89605233,-1.21320042,6.0
248818,248818,0.90974881,-1.10153523,4.8
248824,248824,0.91778256,-1.16341457,5.8
248876,248876,0.97549093,-1.13383477,3.8
248911,248911,1.02717893,-1.11016724,6.0
248917,248917,1.03824955,-1.07409332,4.4
248924,248924,1.04793299,-1.08731496,4.5
248926,248926,1.04932547,-1.0684639,4.8
248968,248968,1.10730546,-1.09255207,3.4
248972,248972,1.10891952,-1.0876377,5.4
249008,249008,1.14032273,-1.10836693,5.2
249015,249015,1.15361544,-1.0707786,5.6
249028,249028,1.16579261,-1.09310955,5.8
249053,249053,1.1913555,-1.09827112,5.9
249065,249065,1.20503314,-1.08516714,4.8
249197,249197,1.34029353,-1.10762793,5.2
249224,249224,1.36916688,-1.17358828,4.8
249308,249308,1.45175623,-1.12155638,5.3
249310,249310,1.45381062,-1.0912196,3.8
249345,249345,1.50395953,-1.14762787,4.5
249367,249367,1.52691702,-1.16786501,5.1
249389,249389,1.54338202,-1.10138556,4.5
249447,249447,1.59740475,-1.15248633,5.8
249450,249450,1.59959172,-1.0846416,5.0
249460,249460,1.61032389,-1.20136045,5.2
249468,249468,1.61940964,-1.14454407,4.9
249531,249531,1.6716408,-1.2209763,5.6
249534,249534,1.67381839,-1.05160722,6.0
249549,249549,1.6838328,-1.21583015,5.4
249646,249646,1.77883413,-1.08013754,3.3
249703,249703,1.83229895,-1.18416527,5.1
249808,249808,1.90616564,-1.18448113,4.0
249974,249974,2.04373599,-1.0499639,5.8
249977,249977,2.04795408,-1.15310292,5.9
250018,250018,2.0746217,-1.05403328,5.6
250034,250034,2.08069486,-1.05013717,5.7
250054,250054,2.08571058,-1.05918893,5.9
250062,250062,2.08904561,-1.05503117,5.1
250068,250068,2.09310946,-1.10703549,5.0
250127,250127,2.12832816,-1.19502951,4.5
250130,250130,2.13010425,-1.06726777,4.8
250163,250163,2.15771398,-1.0953857,5.3
250185,250185,2.17191798,-1.1424184,5.0
250201,250201,2.18355954,-1.1160554,6.0
250225,250225,2.20427217,-1.12461638,6.0
250227,250227,2.20434758,-1.15138886,3.6
250234,250234,2.21296376,-1.22046119,5.6
250287,250287,2.25335228,-1.09392132,5.4
250316,250316,2.28555048,-1.14570568,6.0
250346,250346,2.31217053,-1.16249395,5.4
250368,250368,2.32420763,-1.05004607,6.0
250373,250373,2.32964521,-1.05510511,4.0
250416,250416,2.35450495,-1.06058302,5.8
250420,250420,2.35871773,-1.19530949,5.8
250421,250421,2.36345186,-1.15534087,4.2
250470,250470,2.40045539,-1.084048,4.2
250494,250494,2.41143867,-1.21319596,1.8
250525,250525,2.428605,-1.19517054,5.4
250528,250528,2.43039455,-1.16657434,5.9
250543,250543,2.44236787,-1.08543907,4.9
250562,250562,2.45579876,-1.07219488,5.1
250574,250574,2.461824,-1.07746311,6.0
250589,250589,2.47630682,-1.08304453,6.0
250613,250613,2.49140006,-1.09199962,4.0
250652,250652,2.52184588,-1.06641605,4.7
250682,250682,2.54762468,-1.08693492,4.2
250694,250694,2.55626508,-1.13166276,3.1
250695,250695,2.55630923,-1.13167532,6.0
250720,250720,2.57226895,-1.09100992,5.6
250835,250835,2.64991661,-1.14441307,5.4
250839,250839,2.65189341,-1.06995543,5.4
250879,250879,2.6707666,-1.15408976,5.4
250884,250884,2.672757,-1.21805244,3.6
250904,250904,2.68523131,-1.06608143,3.4
250939,250939,2.71173654,-1.16323077,5.3
250978,250978,2.73672289,-1.11554368,5.3
251005,251005,2.7499471,-1.07211542,3.6
251058,251058,2.78577551,-1.1316552,5.8
251077,251077,2.79451154,-1.12057682,5.2
251082,251082,2.79762114,-1.11931533,3.0
251089,251089,2.79962863,-1.05250204,4.5
251095,251095,2.80256726,-1.11174405,5.1
251114,251114,2.8119828,-1.12139247,5.5
251116,251116,2.81289248,-1.11700093,5.4
251119,251119,2.81446218,-1.11909532,5.1
251172,251172,2.84716537,-1.07442013,6.0
251268,251268,2.89934881,-1.08478433,4.8
251285,251285,2.90804898,-1.07644767,5.4
251315,251315,2.92537654,-1.04798867,4.7
251319,251319,2.92637807,-1.11522491,5.5
251382,251382,2.97224998,-1.12888371,5.7
251401,251401,2.98252924,-1.11171428,5.3
251405,251405,2.9859535,-1.06185681,5.5
251450,251450,3.01111665,-1.16388682,5.9
251471,251471,3.02580657,-1.09507096,3.3
251478,251478,3.02826727,-1.06073447,5.8
251485,251485,3.03113994,-1.06476414,5.1
251500,251500,3.03482069,-1.1753612,5.9
251504,251504,3.03589029,-1.07424274,5.3
251521,251521,3.0419452,-1.13656675,5.1
251534,251534,3.04786048,-1.07883329,4.9
251554,251554,3.05922345,-1.08579973,5.2
251574,251574,3.06843595,-1.15979582,3.8
251578,251578,3.07214063,-1.06291051,4.2
251596,251596,3.07972583,-1.16128303,4.7
251601,251601,3.08590713,-1.10846574,4.5
251603,251603,3.0871909,-1.22081573,4.9
251604,251604,3.08920319,-1.08858382,5.6
251616,251616,3.09531788,-1.13320224,5.1
251639,251639,3.10885909,-1.09956945,6.0
251658,251658,3.12039332,-1.08507517,5.7
251663,251663,3.12526817,-1.11807469,5.7
251704,251704,-3.13956189,-1.1001601,4.5
251716,251716,-3.13404032,-1.09759025,5.0
251719,251719,-3.13264799,-1.18770553,5.4
251722,251722,-3.13128867,-1.05924362,6.0
251741,251741,-3.12301355,-1.12285428,4.3
251829,251829,-3.07679716,-1.18128431,4.2
251840,251840,-3.07304252,-1.11221548,4.3
251861,251861,-3.06022984,-1.0493795,3.6
251865,251865,-3.05727536,-1.17364176,5.3
251867,251867,-3.05700258,-1.18733716,5.8
251902,251902,-3.03810226,-1.09685847,5.1
251903,251903,-3.0377409,-1.09645186,1.6
251973,251973,-2.99246204,-1.20183775,2.9
251995,251995,-2.97139446,-1.20660579,5.9
252001,252001,-2.96755597,-1.09580284,6.0
252015,252015,-2.95538579,-1.05953737,4.7
252018,252018,-2.95313403,-1.18394003,3.3
252046,252046,-2.93552824,-1.04943826,6.0
252053,252053,-2.93076872,-1.04820548,5.9
252068,252068,-2.9218294399999998,-1.04819462,5.8
252161,252161,-2.85855297,-1.13514988,5.6
252195,252195,-2.83842336,-1.15125025,6.0
252223,252223,-2.82816162,-1.18037,5.0
252239,252239,-2.81948247,-1.16099244,4.8
252283,252283,-2.79522246,-1.05988353,4.6
252292,252292,-2.78979805,-1.1218063,4.5
252303,252303,-2.78440375,-1.12093277,5.5
252386,252386,-2.73234217,-1.0722549,5.6
252399,252399,-2.71984881,-1.12265866,5.8
252480,252480,-2.67091814,-1.20696834,5.7
252510,252510,-2.65733366,-1.1764689,5.7
252530,252530,-2.64414508,-1.10728138,4.7
252581,252581,-2.61679324,-1.0495154,0.9
252677,252677,-2.56272832,-1.15813194,5.9
252702,252702,-2.54744228,-1.06539081,5.3
252734,252734,-2.52668617,-1.18628929,5.7
252744,252744,-2.51721064,-1.1448829,5.8
252766,252766,-2.49988257,-1.17800756,5.8
252837,252837,-2.4600959,-1.0581972,0.1
252852,252852,-2.45026918,-1.13025767,3.4
252868,252868,-2.43777524,-1.09369002,5.3
252893,252893,-2.42392082,-1.15864618,6.0
252927,252927,-2.40638266,-1.1101157,5.8
252964,252964,-2.38811931,-1.09221716,5.4
253004,253004,-2.35358253,-1.11416603,5.2
253023,253023,-2.34031948,-1.13592325,6.0
253030,253030,-2.33427054,-1.16751308,5.8
253081,253081,-2.30143078,-1.05976329,6.0
253083,253083,-2.29998063,-1.06069952,5.2
253087,253087,-2.29772218,-1.10701876,4.8
253096,253096,-2.29419254,-1.19549634,3.1
253100,253100,-2.2917469,-1.05268409,5.5
253135,253135,-2.27284381,-1.05555472,5.6
253154,253154,-2.26238653,-1.18916035,6.0
253173,253173,-2.25509432,-1.12324824,5.7
253225,253225,-2.21605145,-1.15455508,4.1
253296,253296,-2.1672255,-1.13948882,5.8
253341,253341,-2.13574281,-1.19479074,5.2
253345,253345,-2.13490273,-1.10441812,3.0
253348,253348,-2.13221354,-1.04773196,6.0
253352,253352,-2.12987618,-1.053062,6.0
253361,253361,-2.11900489,-1.13262943,5.9
253473,253473,-2.04697189,-1.10933665,4.0
253553,253553,-1.9937565,-1.22128804,4.9
253554,253554,-1.99276145,-1.11608284,5.3
253581,253581,-1.9793563,-1.0738162,5.1
253613,253613,-1.95950732,-1.14131084,5.4
253648,253648,-1.93640469,-1.19030311,6.0
253687,253687,-1.91280602,-1.16970289,5.3
253699,253699,-1.90524074,-1.20321006,1.9
253755,253755,-1.85799686,-1.20763369,6.0
253826,253826,-1.79694329,-1.17174444,5.9
253881,253881,-1.75948874,-1.18195947,4.7
253902,253902,-1.74832351,-1.09637492,5.9
253907,253907,-1.74621973,-1.05815114,6.0
253944,253944,-1.71662345,-1.05844959,3.8
254019,254019,-1.6544818,-1.12927588,3.6
254056,254056,-1.62712914,-1.0498331,5.8
254146,254146,-1.55436594,-1.11130805,4.4
254156,254156,-1.54554054,-1.08236894,5.5
254188,254188,-1.52309371,-1.1008003,5.6
254225,254225,-1.4895519,-1.07371502,4.3
254272,254272,-1.45426592,-1.08756343,4.8
254352,254352,-1.40170846,-1.12748919,5.8
254357,254357,-1.39388865,-1.13308816,4.9
254373,254373,-1.38002143,-1.13677478,5.9
254392,254392,-1.36314475,-1.08642591,4.4
254412,254412,-1.34475429,-1.17459243,4.2
254422,254422,-1.33443663,-1.05188929,5.1
254445,254445,-1.31700464,-1.20127997,5.9
254474,254474,-1.28895969,-1.19562879,5.3
254514,254514,-1.25582272,-1.16501421,5.6
254589,254589,-1.19554988,-1.19622482,6.0
254626,254626,-1.1484414,-1.15139628,6.0
254692,254692,-1.07534665,-1.20947317,5.8
254701,254701,-1.06666727,-1.17083144,5.7
254706,254706,-1.06016155,-1.17079639,5.2
254720,254720,-1.04473293,-1.17729241,6.0
254732,254732,-1.03043868,-1.15736375,3.6
254822,254822,-0.90994318,-1.06032306,4.8
254834,254834,-0.90140212,-1.0769319,5.0
254845,254845,-0.89047578,-1.05973037,5.3
254853,254853,-0.88405253,-1.16830716,5.4
254861,254861,-0.87058026,-1.15863401,3.6
254870,254870,-0.85259806,-1.20360092,5.5
254940,254940,-0.76613736,-1.11929909,5.8
254998,254998,-0.68793723,-1.14483302,4.3
255002,255002,-0.67931465,-1.21689873,5.3
255079,255079,-0.58403144,-1.13351058,5.6
255086,255086,-0.58210206,-1.21934849,5.5
255100,255100,-0.56058418,-1.08423901,5.9
255192,255192,-0.45773514,-1.05609403,2.9
255221,255221,-0.41974826,-1.13833365,4.8
255226,255226,-0.41462994,-1.18235289,5.7
255246,255246,-0.39427242,-1.08628939,4.9
255394,255394,-0.2548585,-1.20586572,5.6
255445,255445,-0.2008402,-1.08688857,5.7
255454,255454,-0.1952182,-1.18236947,6.0
255496,255496,-0.14775208,-1.10629585,5.7
255556,255556,-0.0808904,-1.12892531,5.7
255605,255605,-0.02304415,-1.10366176,6.0
255608,255608,-0.02192627,-1.12706241,5.2
255618,255618,-0.01163741,-1.14939167,4.7
255630,255630,0.00947496,-1.25166617,5.6
255662,255662,0.08448441,-1.35619229,5.9
255669,255669,0.10103813,-1.35325316,2.9
255709,255709,0.20447551,-1.31240751,5.0
255879,255879,0.62201615,-1.28931278,6.0
255897,255897,0.66619975,-1.38453256,5.3
255928,255928,0.74513008,-1.31373163,4.7
255944,255944,0.79472717,-1.25834215,5.5
255961,255961,0.82546176,-1.38195097,5.7
255972,255972,0.86029221,-1.35387861,5.5
255997,255997,0.92395157,-1.3704351,5.6
256028,256028,0.99479871,-1.29839663,3.2
256115,256115,1.22432761,-1.3570204,5.9
256121,256121,1.23724174,-1.23958529,5.7
256144,256144,1.29419838,-1.30925258,5.3
256153,256153,1.32363603,-1.24586518,5.3
256200,256200,1.45671136,-1.3330452,5.1
256207,256207,1.46601004,-1.28755824,5.6
256247,256247,1.54307906,-1.3853038,5.6
256273,256273,1.62199084,-1.30440314,5.1
256330,256330,1.76906785,-1.22835158,5.9
256343,256343,1.7978119,-1.23746467,5.5
256354,256354,1.83157682,-1.38492361,5.5
256372,256372,1.87246398,-1.2289924,5.8
256373,256373,1.87265131,-1.22902571,3.9
256414,256414,1.95662813,-1.3786523,5.4
256437,256437,2.0178177,-1.26512465,3.9
256495,256495,2.18101282,-1.33975376,4.1
256496,256496,2.18155692,-1.24539375,5.4
256498,256498,2.1823877,-1.24522266,5.7
256502,256502,2.1911766,-1.34955674,4.3
256504,256504,2.19276048,-1.27825486,5.4
256523,256523,2.23865028,-1.27732624,6.0
256534,256534,2.26418547,-1.22536435,5.3
256542,256542,2.28235653,-1.3750177,5.6
256551,256551,2.30303112,-1.38439739,5.8
256581,256581,2.37815277,-1.26364315,4.5
256582,256582,2.37906674,-1.22761597,4.9
256598,256598,2.43269257,-1.30347069,5.5
256599,256599,2.43273576,-1.30068525,6.0
256622,256622,2.47236397,-1.24589558,5.5
256633,256633,2.49252456,-1.27163017,5.5
256657,256657,2.55844951,-1.33592548,5.4
256709,256709,2.72013084,-1.28765001,4.1
256721,256721,2.74484892,-1.25201669,4.9
256722,256722,2.74832649,-1.27346582,4.9
256730,256730,2.77024819,-1.36743502,4.1
256741,256741,2.78422639,-1.29559994,6.0
