,Star ID,RA,DE,Magnitude
141436,141436,-1.8655681,-0.11469291,6.9
141482,141482,-1.83948808,-0.07241754,5.0
141502,141502,-1.8276805,-0.00133852,6.8
141512,141512,-1.819689,-0.01440003,5.6
141521,141521,-1.81389102,-0.02775956,6.3
141527,141527,-1.80796381,-0.01771509,6.0
141534,141534,-1.80521521,-0.06662984,6.5
141584,141584,-1.77137552,-0.10805828,6.2
141585,141585,-1.77132571,-0.0068128,4.8
141601,141601,-1.76177636,-0.04814001,6.6
141610,141610,-1.75705095,-0.10235842,6.3
141641,141641,-1.74426692,-0.0408455,6.3
141642,141642,-1.74370835,-0.12317603,7.0
141655,141655,-1.73351919,-0.1533329,7.0
141659,141659,-1.73092832,-0.11412175,6.9
141660,141660,-1.73063867,-0.02809549,6.3
141664,141664,-1.7279814,-0.08803489,4.6
141678,141678,-1.7221072,-0.14252698,6.3
141690,141690,-1.71428827,-0.10263215,6.4
141700,141700,-1.71179413,-0.07559986,6.6
141701,141701,-1.7112045,-0.01785166,5.3
141729,141729,-1.69809395,-0.09965573,5.7
141747,141747,-1.68848583,-0.10629094,6.8
141771,141771,-1.67933398,-0.14119748,4.6
141794,141794,-1.66946385,-0.01070158,6.7
141797,141797,-1.66855985,-0.03711816,6.4
141820,141820,-1.65837447,-0.08424234,6.8
141831,141831,-1.65333592,-0.1231866,6.2
141912,141912,-1.61703212,-0.02139017,6.5
141924,141924,-1.61463128,-0.09164622,6.9
141925,141925,-1.61459114,-0.10704211,6.2
141941,141941,-1.61191736,-0.10329814,6.9
141951,141951,-1.60802761,-0.02810067,6.5
141955,141955,-1.6046112,-0.1348341,6.9
141978,141978,-1.59630714,-0.07114476,5.6
142003,142003,-1.58706191,-0.17050461,3.5
142011,142011,-1.58408161,-0.0840887,6.0
142024,142024,-1.58022276,-0.0643786,4.6
142042,142042,-1.57143736,-0.05513447,6.7
142044,142044,-1.57034494,-0.09354848,6.6
142049,142049,-1.56923469,-0.14280226,4.9
142080,142080,-1.55640361,-0.14164094,7.0
142082,142082,-1.55596932,-0.14537749,5.8
142083,142083,-1.55529278,-0.00789189,6.5
142084,142084,-1.5551352,-0.08302197,5.9
142091,142091,-1.552028,-0.05656961,6.9
142104,142104,-1.54704778,-0.12440799,6.9
142114,142114,-1.54447174,-0.05090146,6.9
142139,142139,-1.5324718,-0.09105737,6.6
142145,142145,-1.53042948,-0.09838348,7.0
142146,142146,-1.53026163,-0.15260078,7.0
142158,142158,-1.52487751,-0.07026778,6.6
142184,142184,-1.51262195,-0.06345106,6.3
142188,142188,-1.50856617,-0.05275156,6.1
142191,142191,-1.50688266,-0.17064661,6.3
142227,142227,-1.49522618,-0.16782417,7.0
142228,142228,-1.49502634,-0.13969276,6.5
142240,142240,-1.48911019,-0.05084823,3.4
142249,142249,-1.48583988,-0.13132294,6.9
142266,142266,-1.47952062,-0.15641558,4.8
142273,142273,-1.47730129,-0.06301046,6.4
142287,142287,-1.47483143,-0.12398131,6.5
142293,142293,-1.47324245,-0.02806683,6.1
142325,142325,-1.46421015,-0.14087963,6.5
142347,142347,-1.45263928,-0.03524242,5.4
142352,142352,-1.45052226,-0.10051482,6.3
142361,142361,-1.44515959,-0.00904595,7.0
142371,142371,-1.44266028,-0.01815288,5.8
142385,142385,-1.4368295,-0.1038467,6.4
142407,142407,-1.42905319,-0.14452524,4.1
142414,142414,-1.42490039,-0.1183996,7.0
142438,142438,-1.41862368,-0.05172938,6.7
142443,142443,-1.41795427,-0.00616295,5.8
142445,142445,-1.4176407,-0.08467504,6.7
142459,142459,-1.41487515,-0.02020922,6.5
142460,142460,-1.41471836,-0.05653184,6.5
142479,142479,-1.40806676,-0.13678102,6.1
142507,142507,-1.40085688,-0.05527865,6.9
142514,142514,-1.39829168,-0.15886016,4.7
142524,142524,-1.39668802,-0.12432349,6.1
142545,142545,-1.3927859,-0.14532072,5.1
142556,142556,-1.39120739,-0.11988802,6.3
142571,142571,-1.38757303,-0.1149917,7.0
142581,142581,-1.38596195,-0.00743287,6.8
142604,142604,-1.37928614,-0.14266889,7.0
142605,142605,-1.37927654,-0.01773032,5.7
142611,142611,-1.37792485,-0.13323911,7.0
142617,142617,-1.37653833,-0.08382783,4.5
142619,142619,-1.37526526,-0.10053775,4.5
142639,142639,-1.37017654,-0.10580113,6.5
142660,142660,-1.36569409,-0.10421254,6.2
142673,142673,-1.36302287,-0.13904141,7.0
142691,142691,-1.36038262,-0.17163393,5.9
142695,142695,-1.35931797,-0.0579506,6.9
142705,142705,-1.35811733,-0.05895674,6.0
142740,142740,-1.35139687,-0.168219,6.3
142763,142763,-1.34744384,-0.16465126,6.9
142824,142824,-1.33614109,-0.0325644,6.2
142837,142837,-1.33350389,-0.10319637,5.0
142926,142926,-1.31434258,-0.10934163,7.0
142930,142930,-1.31331727,-0.10142133,4.1
142958,142958,-1.30779964,-0.06585156,5.5
142984,142984,-1.30143726,-0.10054158,6.7
142995,142995,-1.29887279,-0.07168794,5.5
143000,143000,-1.29730432,-0.01766831,6.9
143002,143002,-1.29713415,-0.02774026,6.5
143014,143014,-1.29401154,-0.16946706,6.6
143020,143020,-1.29331166,-0.08655253,3.5
143028,143028,-1.29155935,-0.02485751,6.7
143055,143055,-1.28585154,-0.13835186,7.0
143069,143069,-1.28166697,-0.04133744,6.8
143086,143086,-1.2771974,-0.00890268,6.4
143103,143103,-1.2728604,-0.11701623,6.7
143105,143105,-1.27269271,-0.13107544,6.8
143133,143133,-1.26551235,-0.14005748,5.4
143162,143162,-1.25865015,-0.15368579,6.5
143182,143182,-1.25360811,-0.10713607,6.6
143274,143274,-1.2332511,-0.11731429,7.0
143284,143284,-1.23107278,-0.02452285,6.6
143285,143285,-1.23098654,-0.09618049,5.1
143291,143291,-1.23039581,-0.01721976,5.5
143320,143320,-1.22334025,-0.14481322,6.5
143323,143323,-1.22266073,-0.00608252,6.0
143339,143339,-1.22009437,-0.13085199,6.4
143372,143372,-1.21138285,-0.08698493,6.5
143453,143453,-1.19264674,-0.12475904,6.3
143481,143481,-1.18661255,-0.05051923,5.2
143493,143493,-1.18394046,-0.03868731,6.7
143563,143563,-1.16588953,-0.1321382,6.4
143574,143574,-1.16394902,-0.04479591,6.9
143596,143596,-1.1600573,-0.02441464,4.3
143599,143599,-1.15976604,-0.12462005,5.0
143620,143620,-1.15568801,-0.08308873,5.5
143668,143668,-1.14452561,-0.09711046,6.8
143673,143673,-1.14296158,-0.13314705,6.9
143677,143677,-1.14255273,-0.01288926,5.5
143704,143704,-1.13743208,-0.16250106,6.6
143721,143721,-1.13297269,-0.1470629,7.0
143775,143775,-1.12025586,-0.05246678,6.5
143838,143838,-1.09883616,-0.08415527,6.8
143852,143852,-1.09703236,-0.04518299,6.4
143882,143882,-1.08780539,-0.05664238,5.6
143893,143893,-1.08461354,-0.15194051,6.0
143897,143897,-1.08244912,-0.14589168,5.8
143898,143898,-1.08241792,-0.14606316,6.5
143910,143910,-1.07929327,-0.11984294,6.5
143941,143941,-1.07018163,-0.11922388,6.7
143973,143973,-1.05987568,-0.03678315,6.6
144001,144001,-1.05118605,-0.00591075,7.0
144008,144008,-1.04925972,-0.08953331,6.7
144037,144037,-1.04139579,-0.13283924,6.5
144044,144044,-1.03929892,-0.01483729,5.8
144061,144061,-1.03162849,-0.07368882,6.6
144094,144094,-1.02342478,-0.01437279,6.0
144095,144095,-1.0234194,-0.1205545,6.9
144141,144141,-1.01039794,-0.10885779,6.8
144143,144143,-1.0102946,-0.1569354,6.5
144149,144149,-1.00912799,-0.01694938,3.4
144169,144169,-1.00367267,-0.11373889,6.9
144172,144172,-1.00279448,-0.05492619,6.9
144176,144176,-1.00136811,-0.00841574,6.7
144180,144180,-1.00073208,-0.02025479,5.6
144211,144211,-0.99240185,-0.06381307,6.6
144218,144218,-0.9916323,-0.09931491,7.0
144220,144220,-0.99141159,-0.13413035,6.7
144236,144236,-0.98516578,-0.06362511,6.9
144295,144295,-0.97242277,-0.02159186,6.2
144312,144312,-0.96964275,-0.11378252,6.7
144360,144360,-0.95864798,-0.17131992,6.3
144371,144371,-0.95564921,-0.09473371,6.8
144391,144391,-0.95103245,-0.15590532,7.0
144411,144411,-0.94640311,-0.05172763,6.1
144449,144449,-0.93870584,-0.03958106,6.6
144467,144467,-0.93463966,-0.06150914,6.0
144479,144479,-0.93270555,-0.03318007,6.9
144494,144494,-0.92922689,-0.0532865,5.1
144536,144536,-0.91873804,-0.09447453,6.7
144623,144623,-0.8983059,-0.04754645,5.2
144631,144631,-0.89560384,-0.00136315,6.2
144648,144648,-0.89118336,-0.02235941,4.5
144662,144662,-0.88811551,-0.08912301,6.6
144665,144665,-0.88741534,-0.04520277,6.3
144680,144680,-0.88311616,-0.04942409,6.7
144784,144784,-0.85761181,-0.00913646,6.9
144801,144801,-0.85320376,-0.04661493,6.3
144809,144809,-0.85097759,-0.16894889,3.8
144813,144813,-0.85041356,-0.0909669,4.6
144840,144840,-0.84335974,-0.01307669,6.5
144853,144853,-0.84080872,-0.09308975,6.8
144876,144876,-0.83436213,-0.10148508,6.0
144888,144888,-0.83120752,-0.0994093,5.5
144894,144894,-0.82921508,-0.16008431,4.8
144914,144914,-0.82331812,-0.1235649,6.5
144917,144917,-0.82270355,-0.08259882,6.7
144927,144927,-0.81995291,-0.15836584,7.0
144940,144940,-0.81789662,-0.02731426,6.6
144956,144956,-0.81293799,-0.0655215,6.5
144967,144967,-0.81070913,-0.1726199,5.7
144992,144992,-0.80226501,-0.07044294,6.8
145020,145020,-0.79454898,-0.09901932,6.6
145021,145021,-0.79442419,-0.08594961,6.3
145049,145049,-0.78358302,-0.0196016,6.3
145057,145057,-0.78144768,-0.03103835,6.8
145064,145064,-0.77913963,-0.10510654,5.9
145117,145117,-0.76461165,-0.14725319,6.9
145119,145119,-0.76449784,-0.01688601,6.5
145120,145120,-0.76366292,-0.00638674,6.8
145125,145125,-0.76309402,-0.03935291,6.8
145131,145131,-0.761073,-0.02081266,6.8
145144,145144,-0.75781258,-0.10095886,6.8
145151,145151,-0.75617895,-0.00765487,6.5
145170,145170,-0.75011168,-0.16681809,6.5
145228,145228,-0.73281146,-0.002016,6.6
145250,145250,-0.72600097,-0.16448036,6.8
145258,145258,-0.72399522,-0.03171787,6.4
145277,145277,-0.71749569,-0.08256198,5.7
145316,145316,-0.70489063,-0.08331038,6.0
145332,145332,-0.70120326,-0.16652308,6.9
145340,145340,-0.69880961,-0.05836303,6.6
145350,145350,-0.69700509,-0.16639101,6.2
145375,145375,-0.68829008,-0.06307159,6.4
145381,145381,-0.68708456,-0.17387872,5.8
145383,145383,-0.68645879,-0.06583789,5.7
145420,145420,-0.67299045,-0.05417206,6.9
145456,145456,-0.65917813,-0.1010918,3.1
145492,145492,-0.64791341,-0.08013272,6.9
145495,145495,-0.64730472,-0.0634163,7.0
145509,145509,-0.64278745,-0.07342542,5.9
145532,145532,-0.6327033,-0.01074284,6.3
145536,145536,-0.63228486,-0.14101257,4.8
145565,145565,-0.62418384,-0.00485395,6.8
145577,145577,-0.62052185,-0.12570797,7.0
145624,145624,-0.60307961,-0.08658186,6.7
145636,145636,-0.6006568,-0.16254358,5.3
145647,145647,-0.5951361,-0.16593703,6.2
145667,145667,-0.58993008,-0.08448523,6.9
145670,145670,-0.58902752,-0.10733222,6.2
145684,145684,-0.58288418,-0.09837495,6.8
145697,145697,-0.57627404,-0.16085391,6.8
145715,145715,-0.56829999,-0.05951883,6.5
145720,145720,-0.56661088,-0.07379291,6.7
145730,145730,-0.5604175,-0.07873985,5.9
145734,145734,-0.55851051,-0.06174393,6.2
145767,145767,-0.54539538,-0.15364803,6.6
145777,145777,-0.54279302,-0.09883189,6.2
145783,145783,-0.53970401,-0.08044698,6.4
145835,145835,-0.52078552,-0.118069,5.6
145836,145836,-0.52042388,-0.0418449,4.7
145852,145852,-0.51391714,-0.02005442,5.2
145861,145861,-0.50956735,-0.00983488,3.2
145904,145904,-0.493906,-0.14717125,7.0
145905,145905,-0.49366732,-0.13593114,6.6
145913,145913,-0.48977655,-0.0722561,6.1
145915,145915,-0.48888461,-0.07877689,6.1
145937,145937,-0.48015098,-0.14418475,7.0
145939,145939,-0.47941111,-0.08670742,6.4
145988,145988,-0.46257937,-0.03222067,6.1
145990,145990,-0.4616566,-0.14020206,4.3
145991,145991,-0.46147501,-0.16213958,6.1
145992,145992,-0.4603356,-0.09839303,5.8
146003,146003,-0.45593374,-0.00850964,6.4
146022,146022,-0.44694202,-0.14089869,5.4
146043,146043,-0.4403742,-0.02862229,4.0
146061,146061,-0.4323459,-0.12999237,6.1
146066,146066,-0.42974093,-0.08884705,5.9
146073,146073,-0.4275293,-0.02515427,6.8
146086,146086,-0.41908344,-0.1332046,6.9
146091,146091,-0.4165442,-0.02731019,6.8
146106,146106,-0.40904256,-0.00482521,4.6
146107,146107,-0.40902416,-0.00482913,4.4
146134,146134,-0.39844135,-0.11887059,6.2
146135,146135,-0.39827758,-0.05529126,6.3
146141,146141,-0.3929624,-0.11738081,7.0
146159,146159,-0.3862831,-0.03197836,5.9
146160,146160,-0.38625088,-0.17221096,6.8
146180,146180,-0.38053973,-0.00655841,4.1
146209,146209,-0.37015356,-0.07830415,5.3
146215,146215,-0.36762538,-0.14238338,6.4
146229,146229,-0.3599924,-0.1679205,6.7
146238,146238,-0.35686659,-0.06658291,6.4
146250,146250,-0.35125194,-0.09360739,7.0
146259,146259,-0.34842378,-0.0033408,7.0
146260,146260,-0.34795152,-0.00052951,6.9
146270,146270,-0.34715514,-0.14964099,6.8
146272,146272,-0.34633069,-0.12610523,6.3
146361,146361,-0.30540534,-0.1369412,3.8
146370,146370,-0.30165812,-0.10914693,6.8
146381,146381,-0.2968562,-0.13039171,6.3
146387,146387,-0.29413211,-0.09171031,5.9
146401,146401,-0.28565941,-0.06131196,6.6
146403,146403,-0.28493248,-0.08862147,6.4
146411,146411,-0.28063751,-0.04647807,6.2
146414,146414,-0.28004345,-0.02928871,6.4
146437,146437,-0.27174433,-0.15967746,6.9
146442,146442,-0.27023448,-0.00144872,6.4
146446,146446,-0.26705434,-0.12793322,6.4
146450,146450,-0.26642173,-0.08692709,6.2
146464,146464,-0.2620315,-0.11943085,6.5
146481,146481,-0.25590912,-0.08840582,6.6
146497,146497,-0.25064622,-0.13899802,5.6
146504,146504,-0.24751445,-0.14323709,6.9
146542,146542,-0.22658548,-0.1087695,7.0
146562,146562,-0.21654671,-0.17178578,7.0
146584,146584,-0.21060481,-0.11028503,4.4
146592,146592,-0.20509975,-0.06578553,5.5
146597,146597,-0.20388776,-0.16337111,4.5
146611,146611,-0.19958931,-0.13961829,5.1
146613,146613,-0.19902265,-0.12975616,6.7
146619,146619,-0.19501741,-0.16503402,4.6
146634,146634,-0.19041193,-0.17251455,5.2
146638,146638,-0.18846639,-0.09421089,5.7
146644,146644,-0.18469197,-0.07315412,6.6
146651,146651,-0.18280782,-0.10788253,6.3
146658,146658,-0.17985428,-0.08633451,6.7
146728,146728,-0.14650148,-0.16652996,6.5
146732,146732,-0.14450148,-0.03606878,6.6
146735,146735,-0.1442111,-0.08386773,6.4
146747,146747,-0.13770764,-0.11455832,6.4
146751,146751,-0.13551805,-0.07610993,6.5
146755,146755,-0.13354779,-0.02377492,6.5
146764,146764,-0.12936402,-0.05747107,7.0
146773,146773,-0.12697146,-0.08163826,7.0
146779,146779,-0.12401313,-0.02659567,6.0
146794,146794,-0.11800621,-0.13511142,6.5
146814,146814,-0.10635745,-0.15541265,6.8
146914,146914,-0.06383112,-0.05305127,5.6
146918,146918,-0.0612108,-0.11620814,6.3
146952,146952,-0.04245883,-0.16187173,6.0
146953,146953,-0.04207733,-0.0599204,6.1
146972,146972,-0.03396322,-0.00294486,6.0
146974,146974,-0.03275771,-0.16997805,6.8
147007,147007,-0.01696153,-0.06690545,5.1
147016,147016,-0.0126017,-0.10769821,6.8
147017,147017,-0.01216537,-0.0097419,7.0
147040,147040,-0.00322775,-0.05769676,5.1
147041,147041,-0.00263842,-0.10981471,4.7
147044,147044,-0.00227684,-0.05313873,6.9
147058,147058,0.00514589,-0.30742714,4.6
147063,147063,0.00771392,-0.29333085,5.8
147065,147065,0.00847452,-0.18828214,5.2
147083,147083,0.01684614,-0.31968454,6.8
147089,147089,0.02073015,-0.30831726,6.2
147099,147099,0.02495065,-0.2635882,7.0
147102,147102,0.02619994,-0.31163697,6.4
147126,147126,0.03557548,-0.22440678,5.9
147132,147132,0.03804803,-0.27475666,5.0
147135,147135,0.03945542,-0.3294977,6.9
147141,147141,0.04144495,-0.24593211,6.6
147143,147143,0.0419647,-0.31792995,5.5
147166,147166,0.05203634,-0.2567054,7.0
147168,147168,0.05280319,-0.33527276,4.7
147169,147169,0.05288421,-0.26323914,6.9
147174,147174,0.05350205,-0.25229161,6.9
147204,147204,0.06548425,-0.33735052,6.5
147207,147207,0.06726187,-0.23968733,6.6
147220,147220,0.0764191,-0.31377297,6.9
147222,147222,0.07693237,-0.23281165,6.9
147236,147236,0.08857801,-0.21794746,6.4
147240,147240,0.08960688,-0.28309527,6.6
147250,147250,0.09363532,-0.31569254,7.0
147257,147257,0.09731724,-0.32721229,7.0
147274,147274,0.10401567,-0.33109177,6.5
147291,147291,0.113504,-0.20094839,6.9
147306,147306,0.11925145,-0.26424072,6.2
147316,147316,0.12419247,-0.18081921,6.7
147359,147359,0.14633467,-0.26612334,6.6
147386,147386,0.16233694,-0.1993774,6.8
147394,147394,0.16566637,-0.29305179,6.5
147407,147407,0.1732955,-0.2108095,6.9
147414,147414,0.17593836,-0.1779418,6.5
147419,147419,0.17924612,-0.3187106,2.2
147421,147421,0.18028023,-0.21437123,6.2
147422,147422,0.18180667,-0.18991844,4.9
147431,147431,0.18747651,-0.22953126,6.1
147435,147435,0.18847572,-0.29142407,6.3
147450,147450,0.19735195,-0.32000035,5.9
147463,147463,0.20470437,-0.24141545,5.8
147469,147469,0.20778786,-0.1904719,5.2
147518,147518,0.23351212,-0.2013581,5.5
147545,147545,0.24533389,-0.2033231,5.8
147571,147571,0.25814577,-0.28855795,6.6
147600,147600,0.2753614,-0.17883225,6.4
147605,147605,0.27740176,-0.17639689,5.6
147607,147607,0.2775235,-0.19638484,6.9
147621,147621,0.28472763,-0.17545034,5.9
147631,147631,0.28830076,-0.18233149,3.6
147681,147681,0.31214203,-0.23981861,6.8
147740,147740,0.33817369,-0.28056047,6.8
147741,147741,0.33838313,-0.17706089,6.6
147745,147745,0.3402518,-0.20071243,6.3
147749,147749,0.34124474,-0.24699551,7.0
147766,147766,0.34942968,-0.33757266,6.4
147792,147792,0.35871804,-0.27786146,6.4
147802,147802,0.36285628,-0.25932771,5.2
147811,147811,0.3682263,-0.23240654,5.7
147818,147818,0.37211758,-0.19478946,6.3
147823,147823,0.37435306,-0.21823873,6.9
147830,147830,0.37754119,-0.31757546,6.7
147885,147885,0.40223797,-0.27806368,5.6
147900,147900,0.40815863,-0.27323624,5.5
147939,147939,0.42477948,-0.31071811,7.0
147961,147961,0.43317495,-0.20195171,5.8
147985,147985,0.44394341,-0.28274576,3.6
148007,148007,0.45610901,-0.24675901,6.8
148032,148032,0.46657888,-0.19111835,6.8
148035,148035,0.46743184,-0.19081724,4.8
148048,148048,0.47044638,-0.22923886,7.0
148058,148058,0.47556202,-0.18467959,3.9
148068,148068,0.47712656,-0.2774069,6.6
148077,148077,0.48198614,-0.29975249,5.7
148122,148122,0.50054357,-0.18295467,6.5
148138,148138,0.507499,-0.20145225,6.6
148169,148169,0.52607358,-0.27133335,5.9
148179,148179,0.53129022,-0.21116617,6.7
148187,148187,0.53404443,-0.30589101,6.8
148198,148198,0.53982387,-0.18349829,6.7
148209,148209,0.54322704,-0.33817151,6.6
148230,148230,0.54920617,-0.17938698,6.9
148236,148236,0.55147903,-0.31442853,6.3
148256,148256,0.56141948,-0.26712434,6.7
148261,148261,0.5625066,-0.17949945,6.1
148263,148263,0.56368135,-0.31376133,6.7
148264,148264,0.56368179,-0.33528982,6.8
148353,148353,0.60901861,-0.19205613,5.6
148355,148355,0.60966926,-0.31221938,6.0
148365,148365,0.613514,-0.3242781,6.4
148372,148372,0.61867545,-0.28764064,6.6
148384,148384,0.62627905,-0.21842941,4.9
148385,148385,0.62669138,-0.27166229,5.8
148407,148407,0.63854508,-0.20192349,7.0
148444,148444,0.65325842,-0.26988346,4.8
148466,148466,0.66028853,-0.23330446,6.6
148468,148468,0.66109582,-0.2191338,7.0
148486,148486,0.66875607,-0.26461751,6.9
148498,148498,0.67277818,-0.25958718,7.0
148522,148522,0.68378408,-0.17533141,6.7
148527,148527,0.68566657,-0.2108957,5.0
148537,148537,0.68967261,-0.25591453,6.6
148549,148549,0.69461153,-0.25766533,6.0
148574,148574,0.70572898,-0.24555895,4.4
148583,148583,0.71020815,-0.32782859,4.6
148611,148611,0.722283,-0.22109603,6.4
148646,148646,0.74230294,-0.22638942,6.1
148659,148659,0.74917736,-0.18579505,6.9
148689,148689,0.76712909,-0.21302199,6.7
148720,148720,0.78326182,-0.17728618,6.0
148770,148770,0.80345578,-0.18228665,6.8
148815,148815,0.82343958,-0.2347878,6.5
148820,148820,0.82447114,-0.2829682,6.3
148872,148872,0.8459256,-0.21239183,7.0
148888,148888,0.8533602,-0.18543202,6.8
148896,148896,0.85696387,-0.32707664,5.8
148903,148903,0.86176527,-0.33204215,7.0
148932,148932,0.87701748,-0.30746656,6.7
148942,148942,0.88166631,-0.24729299,6.8
148971,148971,0.89722658,-0.19998933,5.9
148984,148984,0.90424055,-0.22420257,5.6
148993,148993,0.90685781,-0.20622035,6.9
149046,149046,0.92597273,-0.17513695,6.3
149056,149056,0.9319022,-0.19826368,5.7
149062,149062,0.93379428,-0.30772652,5.3
149081,149081,0.94697494,-0.1849585,6.4
149093,149093,0.95066885,-0.26855178,6.4
149094,149094,0.95107202,-0.34477326,7.0
149099,149099,0.9530689,-0.34266728,6.9
149106,149106,0.95493378,-0.20879258,6.5
149113,149113,0.95616766,-0.34459761,6.5
149119,149119,0.95809196,-0.25345807,7.0
149131,149131,0.96504811,-0.18575103,5.7
149157,149157,0.97640562,-0.21392884,4.6
149159,149159,0.9766011,-0.17519673,7.0
149226,149226,1.00664236,-0.32475792,6.6
149228,149228,1.00779174,-0.32431466,6.4
149250,149250,1.0162904,-0.21369908,5.9
149266,149266,1.02158224,-0.23983767,6.7
149267,149267,1.0216506,-0.19193488,6.6
149282,149282,1.02841142,-0.23822857,3.2
149298,149298,1.03478151,-0.22191561,5.9
149344,149344,1.05534969,-0.29189143,6.5
149350,149350,1.05608448,-0.225643,5.7
149376,149376,1.06627691,-0.31737285,6.8
149378,149378,1.06739487,-0.17682382,7.0
149411,149411,1.07785048,-0.28826614,5.5
149445,149445,1.08973588,-0.30371391,6.6
149477,149477,1.09961794,-0.18115049,5.1
149490,149490,1.10471059,-0.28917391,6.9
149523,149523,1.11675031,-0.25760197,6.9
149542,149542,1.12379577,-0.21848347,6.9
149553,149553,1.12523886,-0.28895453,6.6
149562,149562,1.12851019,-0.33952864,6.7
149621,149621,1.14895891,-0.17521908,7.0
